@relation 'AT: poker-hand-training-true-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.577attribute_4-0.511attribute_5+0.393attribute_2+0.264attribute_3+0.263attribute_8... numeric
@attribute -0.678attribute_0+0.441attribute_8-0.34attribute_3+0.277attribute_1+0.253attribute_5... numeric
@attribute 0.562attribute_6+0.515attribute_1-0.441attribute_7-0.327attribute_5-0.289attribute_2... numeric
@attribute '0.677attribute_9-0.432attribute_3-0.313attribute_4+0.31 attribute_2+0.301attribute_6...' numeric
@attribute 0.581attribute_8-0.413attribute_7-0.352attribute_2-0.348attribute_4-0.311attribute_1... numeric
@attribute '0.608attribute_7-0.446attribute_2-0.371attribute_3+0.368attribute_6+0.23 attribute_8...' numeric
@attribute 0.516attribute_6-0.473attribute_1+0.432attribute_3-0.333attribute_0-0.281attribute_9... numeric
@attribute '0.493attribute_9-0.442attribute_5-0.404attribute_0+0.39 attribute_4+0.258attribute_8...' numeric
@attribute -0.506attribute_5-0.447attribute_1-0.434attribute_3-0.377attribute_7-0.355attribute_9... numeric
@attribute -0.484attribute_4-0.445attribute_2-0.441attribute_8-0.414attribute_0-0.35attribute_6... numeric
@attribute attribute_10 {0,1,2,3,4,5,6,7,8,9}

@data
0.653518,-0.527813,0.084749,0.893701,-0.506231,0.270815,-0.597198,1.421721,1.316205,2.846533,5
-2.131859,0.171615,1.416773,1.409758,0.677938,0.087885,-0.36571,0.267404,-0.528312,0.478691,0
-0.423961,-0.878286,-0.129678,0.569328,2.012624,-0.801105,0.616477,0.445487,-0.956391,2.126857,1
-0.225147,1.162871,-0.613585,1.075504,-1.258207,-0.519374,0.71082,0.84334,-2.406746,0.568201,1
-1.047691,0.335111,-0.700969,1.357413,-0.83489,-1.410371,0.066194,-0.762353,1.668467,-0.272005,0
-1.915208,-0.534249,1.368781,0.849962,1.105574,-0.488858,1.04769,-0.660084,-0.031636,1.093062,0
-0.103498,-1.330415,2.416759,-0.839232,-0.559485,-0.696734,0.805774,-0.406595,0.200482,-0.34483,0
-1.247592,-0.266858,1.013807,-0.829038,-0.808154,-1.480791,-0.46695,-0.050801,0.354912,0.366057,0
0.654431,1.653803,-1.001475,-0.827037,-1.247508,0.038538,0.70719,0.246838,0.430693,-0.363537,1
1.445409,-0.280843,-0.817802,-0.366205,1.588944,-0.054365,-0.096154,-0.848506,-2.126956,-0.063365,1
1.773979,0.942028,-1.53451,0.566266,-0.309613,0.32873,1.38559,0.786848,0.268717,0.639119,0
0.205602,0.015274,1.051259,0.352257,-0.200505,1.821123,-0.80958,-1.122725,-0.698794,-0.676368,0
0.546752,0.718983,0.506031,0.019982,-1.034461,0.463891,-1.72445,-0.433411,0.252357,-2.753153,0
-1.654364,2.132372,0.201944,-1.201734,0.052888,1.496064,-0.45228,0.457158,0.141061,-0.222552,1
-0.328798,0.802673,0.870189,-0.601706,0.522283,0.554324,-0.504143,-1.841235,0.66769,-0.407934,1
0.344664,-1.414782,1.171526,0.268738,-1.096825,-1.145408,-1.348234,-0.690068,1.195291,-0.618685,1
0.393368,0.011664,1.7371,0.574938,-1.213985,-0.648914,0.531331,-2.01526,1.18012,-0.933531,1
1.667992,-0.645851,1.01654,-0.175944,-0.528388,-1.477945,-1.557664,0.067897,0.28438,0.424883,1
-0.817579,-2.096935,0.236991,0.318983,0.00642,0.508027,0.190634,2.329527,0.622351,-0.332427,1
-0.143527,0.9672,0.257024,0.697425,1.127397,-1.056743,1.131732,0.437269,-1.335572,-1.502711,1
-0.579867,1.328406,0.606609,0.904685,0.295071,-1.350543,1.844361,-0.953992,-0.147872,-0.159172,1
-1.190313,-1.138193,-1.050501,-0.186004,0.272859,-1.072331,-0.697301,0.833063,0.299653,0,1
0.617619,-0.344059,-1.205748,-0.955764,-0.23512,0.452589,-0.08483,1.605649,1.016632,0.286792,0
-0.026321,1.329704,0.305375,-0.302203,-0.341214,-0.21784,-1.424045,0.748446,1.156521,-1.419743,0
-1.976941,-1.009726,1.017729,-0.492019,1.693259,-0.548801,1.26492,-0.656717,-0.531781,-0.134317,0
-0.252079,0.081232,1.301942,0.176014,-0.638797,-1.7469,0.421791,1.887296,-0.537695,-0.131868,2
0.853525,0.272298,0.82645,0.573741,-0.132484,0.094215,1.305138,-0.354076,-2.592998,1.052198,1
-0.13387,1.026431,0.283065,0.620906,-0.734612,0.165518,-0.131556,-0.828219,-1.178053,0.631882,0
-0.660283,-1.737862,1.649147,0.83509,0.233562,0.65829,-0.676172,0.615527,-0.905194,-0.25417,0
1.132121,-0.581555,-1.742417,0.323285,-0.9108,-0.267966,0.560484,-1.487094,1.865833,0.507454,1
0.33033,0.930862,-2.321047,-1.29055,-0.939455,0.216343,-0.182338,-1.20549,-0.742631,-0.499871,0
-0.51871,-0.531059,-0.291081,-1.462539,0.109591,-0.451685,-1.773448,-0.479826,0.377978,-0.912006,1
-1.68624,1.410061,-2.496624,-1.182465,0.221636,1.693654,0.344068,0.031449,0.410602,-0.729899,2
0.979097,-0.062954,0.292942,-0.752844,-0.426658,-0.972449,-0.983401,-1.129935,-0.340654,-1.493665,1
-0.328136,0.337394,-0.071971,1.915402,0.868379,-0.987416,-1.09918,-1.558506,-0.454865,0.810614,0
-0.221364,-0.957253,-0.106695,-1.100413,0.862438,0.296021,-2.225002,1.002979,1.234427,-1.092317,0
-1.139728,-0.925705,0.46552,0.910904,1.494265,1.432733,0.492637,-2.013957,1.232079,0.007829,1
0.79352,0.955772,-0.241161,0.707463,0.300115,0.187874,0.295996,-1.975046,0.537106,-0.710021,1
0.46791,-0.305395,-0.665233,0.969007,0.52294,-0.517239,-0.026116,-0.801918,-1.400145,1.060413,1
2.05359,2.3395,0.386709,2.070768,-0.864079,1.039774,-0.935101,0.957696,-0.57187,0.221131,1
0.068159,-0.733094,-2.723546,-0.455063,-0.592307,-0.046392,-0.230669,0.163193,0.369697,-1.635708,0
1.882825,0.151798,-0.497192,2.0722,-0.326356,0.209084,-1.055778,0.276844,0.046332,-0.053916,1
-0.028818,1.005995,-0.771333,-0.102228,-2.677671,0.187811,-0.180172,-1.088209,-0.025587,0.253821,0
1.387653,-0.369604,0.55192,0.085581,2.301206,-0.900421,0.941459,-0.149294,0.162748,-0.739066,0
1.241405,1.110531,0.861124,-0.253568,-0.34509,1.552872,-0.900704,0.781498,0.508518,1.847103,0
-0.896077,-0.65104,0.633806,0.753111,-0.021943,-2.206385,-0.675863,-0.71313,-1.865183,-1.4487,1
-0.876747,0.908756,-0.515075,-0.954964,1.592792,-0.076378,2.342182,-0.488589,-0.175047,-1.479197,1
0.466525,2.920011,-0.14613,0.656322,-0.924492,1.436402,1.014966,-1.725081,-0.585366,0.161674,1
0.891597,0.36943,2.178238,2.626657,-1.042305,-0.824957,-0.114914,-0.756274,0.926866,0.120725,2
1.009963,0.662603,1.211659,-0.456757,-2.28027,-1.620609,-0.016452,0.219695,0.656786,0.335511,1
-0.341408,-0.168953,0.042893,0.112763,-0.91936,0.629609,-1.287899,-0.130598,0.562165,0.096342,0
-0.639816,-0.227981,1.247374,-1.147889,0.816481,0.215368,-0.427122,-0.25714,-0.352853,-0.179858,0
1.463492,1.178051,-1.639127,0.636969,-0.52597,0.534633,-1.726437,-0.013044,-1.090608,-0.239489,0
1.25401,-1.620995,-0.669166,0.595967,-1.674861,0.6976,1.006013,-0.626861,1.009932,-0.803437,0
-0.567666,0.273295,-0.519643,1.460863,-0.032523,0.536478,-0.53265,0.243719,-1.576809,-2.535344,5
-0.281301,-0.663122,1.217362,-0.220543,0.032606,1.400103,0.440638,-0.35435,-0.594011,0.484992,1
1.143133,0.175168,1.165698,0.41037,-0.622545,-0.706336,0.787116,1.277202,-0.132073,0.687364,0
-0.525233,-0.670723,-0.375289,-0.164636,1.671331,0.421213,-0.046823,-0.029285,-0.152189,-1.429062,0
1.614423,-0.255362,-2.029842,0.852104,0.14484,0.56134,0.890446,0.013032,-0.282929,-0.025328,1
-0.515694,0.017388,-0.691385,0.689875,-1.813298,0.213762,0.435535,-1.26909,0.455687,-0.671403,0
-1.766335,-1.324506,0.687519,-0.915076,0.801113,-0.694743,1.018128,-0.900881,-1.292068,-1.2084,1
-0.339243,-1.147373,0.665357,-0.224725,0.714202,-0.259482,0.592062,-2.701461,0.275321,0.50809,1
0.835004,-2.630629,0.290639,-0.155247,1.349274,0.743491,1.155465,0.220692,0.510944,0.512405,1
1.254574,-0.762265,1.129301,0.134862,0.903547,-1.290536,-1.798562,0.796204,-0.376161,-1.457605,0
-1.647844,1.022247,-0.307235,1.254865,1.360724,-1.013784,-0.356059,0.901323,-0.440401,-1.331745,0
1.606073,0.929653,0.647635,1.275497,1.276029,-0.951993,0.254164,0.146866,0.202727,-0.649594,0
-1.89102,-1.263021,-0.569256,-0.926861,0.760033,1.573267,1.541079,-1.298746,-0.19581,-0.533185,1
-2.565102,-1.061851,0.37302,-0.731507,-0.241237,0.322232,-0.442355,-1.613101,0.18918,-0.308706,1
-0.765417,1.011118,-0.833253,0.036716,-0.4678,1.020654,-0.255014,-1.087829,-1.084429,-0.652057,5
-1.080355,-1.018525,-0.018669,1.712389,-0.030152,0.927079,0.359217,0.925696,1.147246,1.328714,0
-0.29034,-1.356975,-2.150244,0.491846,-0.677487,0.728984,0.658287,-1.157198,-0.362444,0.39199,1
0.675809,0.213148,0.300017,0.387554,-0.3505,-0.589964,1.297614,1.170173,-1.315131,1.032276,0
-0.625141,1.881972,-0.074172,-0.187681,-1.421224,0.109414,1.651021,-0.881392,-1.330179,-0.193905,0
-0.697183,-2.31406,-0.011758,-0.265507,0.266528,-1.044859,-1.322048,0.311656,-1.312777,1.299159,1
2.202342,-0.106908,-0.100492,-1.337184,-0.025564,0.274321,0.426483,-0.662091,-1.0397,0.444581,1
-0.048018,-0.511625,0.057561,-2.173269,0.432411,0.482489,-0.121739,0.136385,-1.2887,0.449868,1
0.10121,-2.033056,-0.86464,-0.226027,1.129971,-0.942199,0.313518,-1.593216,1.427225,0.930984,0
0.34585,-0.613926,0.118078,-1.814279,2.051672,-0.499121,-0.91582,-1.99247,-0.887399,1.092006,1
0.527668,0.740518,-0.532757,-0.585113,-1.215384,-0.76574,1.194869,0.286398,2.133894,-0.477906,1
0.221396,-0.86182,-0.394383,0.73773,0.488594,0.919779,1.451372,-1.723385,-0.693991,-0.296835,0
0.808432,1.0492,1.724203,0.168656,1.311894,0.965583,0.396197,-0.585447,2.157786,-0.735633,1
0.292709,1.078404,-0.864547,-0.531422,-0.817368,0.097513,-1.100409,0.007504,1.116445,-0.151476,1
-1.339041,-0.307886,-0.049205,1.326345,-2.141803,0.950789,-0.047722,0.124673,-1.370579,-0.451996,1
-1.971773,0.561499,-0.349855,1.775722,-0.711613,-1.915375,0.908936,0.426689,0.710969,-0.401751,1
-0.524984,-1.591335,2.676812,0.407033,-0.924907,0.636097,-1.187208,-0.307148,0.038393,-0.12708,0
2.458903,-1.154524,0.296357,0.907998,0.631992,-1.111508,-0.485705,-0.026343,-0.201343,-0.588574,1
-0.163253,-0.116917,0.347736,-0.380174,2.033727,0.043934,-0.344638,-1.188789,-0.906756,-0.832359,0
0.315484,0.956853,1.039131,1.471754,-0.835971,-0.91153,0.010866,-2.092738,1.223215,0.345225,1
-1.918382,-1.402624,-0.220614,-0.383492,-0.452703,0.756957,2.091685,1.433815,-1.317946,0.642831,1
-1.360599,-1.366094,0.382757,-0.363569,-0.705676,-0.650673,-1.093335,-0.871463,1.097552,-0.616954,0
-0.8338,-0.608303,-0.023974,0.521447,-1.744848,-0.07037,-0.833054,1.557835,-0.593534,0.846219,0
-0.783021,1.06224,0.546801,-1.175144,1.552893,-0.414834,0.405856,-0.397845,-0.027656,-0.739067,0
1.819282,-0.719878,1.964728,-1.182395,0.536057,1.07589,-0.030073,-0.00873,-0.623742,-1.275162,1
0.745618,-0.311744,0.747527,1.705101,0.99554,0.035383,-0.989855,-1.202433,0.954359,-0.789214,0
-0.310479,-1.736916,0.99013,0.771525,1.131678,-0.052791,0.777444,-0.514118,0.419937,-0.697713,0
0.019582,-0.995731,-1.328176,1.832077,0.711477,-1.674508,1.082644,-1.045568,-0.156818,0.677445,0
0.530893,-1.825375,-0.528074,0.873015,-0.18959,0.884785,2.007654,-1.042154,-1.052627,0.244062,0
0.224994,1.495726,-0.648747,-0.601861,-1.475736,-0.375515,0.184578,0.91619,0.761409,-0.893097,1
-0.501321,-0.227296,0.390696,-0.337736,0.065646,1.367197,-0.713342,0.550362,-1.205133,0.212942,4
-0.801637,1.286839,-1.547829,-1.080762,0.692782,-0.627212,1.063729,1.22001,-0.730988,-0.540897,0
0.652784,0.245822,0.061544,-0.204042,0.853239,0.691594,-2.496255,0.707761,-1.082249,0.944756,0
-0.813355,-1.333818,0.891425,-0.074418,0.380898,0.321426,0.619623,-0.814393,0.74419,-1.241041,1
-1.690691,-0.812508,1.500307,1.370477,0.581278,0.212398,-0.052227,-0.952721,0.112959,0.714871,1
-0.081239,0.040278,0.039322,-2.103079,-1.854578,-1.08372,1.408447,0.544762,0.129235,0.397813,0
-0.725571,1.275349,-0.529164,0.658964,1.721685,-0.153274,-0.938254,-0.08936,0.57504,2.14374,0
-1.191575,0.037167,0.478522,-0.068543,-0.699211,-1.052734,-2.129438,-1.543383,0.834975,0.70399,1
0.728298,-0.09291,-1.188732,0.107158,-0.158238,0.714531,0.603728,-1.329296,-0.856424,-1.153797,0
-0.364062,2.342364,-0.042296,-2.053176,0.575382,-0.6155,-1.002668,-0.462088,-0.364411,0.529881,0
0.289838,-1.524222,-0.549579,1.03409,-0.337012,1.273269,1.79242,-1.515657,0.517633,-0.17442,0
-1.156661,-0.492075,0.687344,1.059429,-0.340844,-1.062204,-0.056565,-1.026487,-0.195897,-2.234998,0
-0.104514,0.963951,0.686393,-0.122728,2.017821,0.521001,-1.679824,-1.431408,0.13165,0.585987,1
1.048632,1.442167,1.840984,1.338164,0.98838,0.160629,-0.353975,-0.335816,0.195306,-0.552097,0
0.843736,-0.916956,-0.260523,-0.683224,1.869007,0.020066,-0.915931,1.291896,0.756118,0.321416,0
1.264744,-1.177495,0.885736,0.032509,-0.092434,0.872458,-0.263314,-0.857666,-0.772614,0.50664,1
1.127048,-1.306668,0.119644,0.803146,-0.37746,1.866782,-0.184427,-0.501768,1.168603,0.067116,0
0.241992,-1.385408,0.995792,1.192369,-0.641552,0.095082,-0.266895,0.440778,-0.011879,0.740349,1
-0.456699,-0.258959,1.064756,-0.110691,-1.626167,-1.649799,-0.156009,-0.844984,-0.468501,-1.00953,0
1.118963,0.505405,-1.843631,-1.728976,0.659277,0.600619,1.669962,0.324022,0.422414,1.677783,0
-2.050331,-0.155602,0.895683,0.68621,-0.938739,-0.028032,0.456678,0.216993,-0.235051,-0.06571,1
0.819102,0.846288,0.173558,-1.304994,0.17732,-0.529956,0.347383,-0.817632,0.404058,-0.03178,1
-1.205377,0.430828,-0.655535,-0.648756,-2.32851,0.33111,-0.883992,-1.404742,-0.586705,-0.052166,1
-1.114172,-0.134715,0.536008,0.702275,3.183746,-0.209341,1.247064,1.028398,-1.232527,0.173519,3
2.069797,0.364525,-0.858121,-1.193458,0.694834,0.106885,0.206353,-1.877614,-1.16323,-0.795441,1
-1.026021,-1.076181,0.996871,0.397391,0.433441,0.816773,-0.134936,1.896239,-0.865885,-0.702468,0
-0.706881,-1.584542,-0.496933,-0.09025,-0.536233,0.519242,1.379031,0.211151,-0.539061,-1.683186,1
0.673331,1.053622,0.537414,-1.334141,0.812603,-1.486919,1.10239,-0.313654,-0.271116,-1.572873,2
1.307518,1.431877,-0.76802,-0.589625,0.694292,0.494693,0.185467,-0.587243,-1.260681,0.570622,1
0.955886,-0.448069,0.889725,-0.313662,-1.017176,-1.167572,0.223945,-0.14151,0.413566,0.844959,1
0.162519,-2.251558,0.948553,0.745351,0.231116,-0.156236,1.756302,0.766513,0.133555,0.237136,0
-0.107531,1.575983,-1.300813,-0.711514,1.117842,0.135118,0.471386,-1.01372,0.031237,-0.271587,0
-0.476605,0.278831,0.261268,-1.275911,-0.918237,2.767,-1.407278,-1.284123,-0.466244,-0.388526,2
-1.472279,1.030395,0.132729,-1.000363,1.134608,-0.221891,0.111516,0.102562,1.552809,0.496426,0
0.322663,0.473576,-0.8156,-0.754487,0.485556,1.603245,-1.368467,-1.261669,0.493275,1.353662,1
1.371722,1.505096,0.064292,0.542373,-0.246572,0.936719,1.632168,0.924016,1.349835,-1.285246,0
0.609094,-0.040228,0.081015,-1.293895,-1.074466,-0.750548,-1.115758,-0.821428,0.860188,-0.191629,0
1.943666,-1.365703,-1.700408,-0.640635,-0.779502,-0.727145,1.495417,-0.682426,0.31314,0.863543,1
-0.618147,0.250526,-0.93084,-0.84541,0.704746,-0.579016,0.303799,-1.080509,0.476816,-0.886108,1
-0.670365,-3.063925,0.71355,0.919654,0.014171,0.819529,0.814574,1.28272,0.205721,-0.13697,0
0.277577,-0.489434,-2.099657,0.087363,1.071885,-0.506711,0.250287,0.049587,0.00216,0.147613,1
-0.485261,1.454878,-1.765955,-0.62391,0.44083,-1.04639,1.197553,1.108468,-0.342705,-1.064221,0
-1.801596,1.879658,0.960264,-1.712397,1.010545,0.168306,-0.075497,0.029427,0.807569,-0.554627,0
-0.505083,-0.365225,-0.583596,-0.971719,-0.092128,-0.526746,-0.869607,-0.567775,0.123694,0.461771,4
0.424648,0.204828,0.886101,1.738572,0.758988,0.943992,-1.058997,-0.487007,0.230971,-1.757208,0
2.248481,0.604414,0.026725,-1.783943,-0.163769,0.246118,0.289382,0.742582,0.290848,1.702702,0
0.142169,-0.625242,0.118094,0.2994,0.959211,0.630132,0.444582,0.066181,1.840376,-0.681681,1
-0.623207,-0.323172,0.177859,-0.36072,0.412663,-1.292039,0.052059,0.613372,-1.541603,0.954559,1
-1.101109,-1.574508,0.199325,-1.837775,-1.020725,0.150537,-0.751815,-0.480471,-2.132377,0.69722,1
-0.129645,0.588337,-1.845505,-0.982344,-0.332952,0.128866,-0.686429,-0.682294,-1.309337,0.089343,0
-0.110449,-0.084907,0.91655,0.254585,-0.958272,-1.811308,0.866364,-0.567714,0.912213,-0.553246,1
-1.217303,-1.273829,-0.590504,-0.64175,-0.643219,-0.704743,1.634657,-0.295897,0.541585,-0.871309,0
0.105173,0.709134,0.81025,-0.269599,-0.667393,0.558269,1.306361,-1.164547,0.420345,-0.270348,1
1.227706,0.264107,0.684448,1.590547,1.786951,-0.799177,0.747339,-0.231731,-1.294721,-1.019902,0
0.983849,-0.620046,0.305495,-0.655362,0.665367,-0.832359,-0.670907,-1.012287,0.612697,1.162353,1
0.944744,1.113474,1.063496,-0.257828,0.119994,-1.248127,0.409622,-0.920249,-0.067361,-0.690951,0
-0.263088,1.101923,-0.003644,0.370336,-1.00622,-0.527538,-0.225342,0.530306,-0.94663,-1.177677,1
0.963618,0.647939,-0.219578,0.619629,0.000307,-0.14392,2.450043,1.198093,-1.088134,-0.229984,0
0.953897,0.028814,1.430478,-0.798265,0.8851,1.139166,0.573298,-0.195002,1.406405,-1.415328,1
0.386056,0.365139,1.533414,0.765355,0.822289,1.735844,-0.35282,1.451299,0.712501,-0.22006,1
-1.462412,-0.791503,1.075453,1.779807,0.73179,-0.451069,-0.17342,0.3155,1.012851,1.266862,1
-1.170174,-0.071807,0.817282,0.254165,-0.148138,-0.74899,0.616001,1.658532,1.920216,-0.36467,3
-0.109444,-0.853216,-0.373015,-0.538283,-0.872639,-1.042379,1.765725,-1.041771,0.147948,-0.761668,0
-0.332544,-1.013657,-0.54731,-0.391475,0.781753,2.876123,0.584859,0.740587,0.156243,-1.339666,1
0.054454,-0.84879,-0.351238,1.581719,1.885008,0.125266,1.119538,-0.93322,-1.43203,-0.513884,0
1.688622,-0.888418,-0.04101,1.027922,0.987466,-0.437168,-0.032459,0.575273,1.204786,-0.105005,0
0.528916,0.016661,-0.726061,-0.751172,1.575397,1.665482,0.502037,-1.689768,-0.24635,-0.508948,0
0.119584,-2.530844,0.781156,1.13307,-0.632866,-2.247717,0.267625,0.991067,0.218531,-1.597411,1
0.144972,1.002942,-1.564184,-0.308863,-1.062256,0.668991,-0.272496,-1.077783,0.180626,-1.071433,1
-0.007741,1.062868,-0.111048,-0.431766,1.983122,-1.00562,0.441502,0.891896,-1.201958,0.865172,0
0.958576,-0.684821,-1.258287,0.486625,0.912794,0.633809,2.230387,-1.225917,-1.988141,-0.79601,1
-1.006805,-0.459957,0.826236,-0.534374,1.392666,0.231997,1.418806,1.02138,-0.734803,-0.007976,0
0.137569,-2.35639,-1.189545,0.760333,-0.179489,-1.749024,0.91149,0.237645,-0.428191,-0.581926,0
-0.615513,-0.355581,-0.104853,-0.06093,1.573968,2.529588,0.330835,-0.83,1.300479,-1.263047,2
0.689143,0.557683,-1.105065,-1.105301,0.622963,-1.531159,0.0255,-1.693294,-0.328138,-0.321889,0
-0.32084,-0.023527,-1.838796,0.987068,-0.279203,-1.756626,0.492135,-0.587996,-0.485569,1.126806,0
-1.911011,-0.020575,0.612693,0.368471,0.334568,-1.059103,-0.021735,0.459362,-0.095001,-0.229478,1
-2.024957,-1.105656,0.403107,-0.815654,0.491,0.660338,1.286322,0.032857,0.778784,-0.862528,1
1.34088,-0.387202,0.278426,1.540368,-0.240721,-0.712235,-1.282237,-1.534244,0.456119,-0.285546,1
-0.169602,-0.680251,-0.536997,-0.236456,0.000222,-1.01083,-1.839165,0.108228,0.641129,-1.355958,1
-0.664044,-0.289116,-0.588355,-0.11319,1.452881,1.018112,1.333218,0.705941,-1.261585,-1.035558,1
1.341075,0.929029,0.489358,0.567008,-0.48145,-0.332961,-0.482716,1.446886,0.09379,0.640777,0
-1.426295,-0.277912,0.045335,0.249496,2.203309,-1.529699,1.092022,0.651665,-0.732358,-0.101244,1
0.834167,-0.984966,0.345323,-0.085817,2.637811,0.071402,0.519833,-0.685669,0.865332,-0.90472,0
-0.137208,-0.737443,0.713189,-0.204991,-0.402681,0.482077,1.441679,1.190016,0.779829,1.707845,0
1.979282,-0.554152,-1.273572,-1.667792,1.350418,0.694658,0.484868,0.20618,0.655494,0.343034,0
0.007955,-0.725452,-1.802087,-0.724327,-1.134446,-1.044509,0.719572,-1.03367,1.313293,-0.303893,3
-0.21691,-0.043512,-1.819638,-0.876319,1.697709,1.027324,-0.559803,0.18977,-0.642378,0.779427,0
0.779861,-0.729148,-1.194067,-0.981223,0.794855,-0.393945,-0.243412,-1.22633,1.447632,-0.761673,0
-0.447525,0.107875,-0.222784,-1.861927,-0.636822,1.102863,-0.339731,1.312278,-0.612659,0.333975,1
-1.026119,-1.174592,-1.889391,-2.488073,-1.013373,-0.203235,0.861238,-0.394949,-0.916606,0.687381,1
0.08787,-1.182512,-0.415889,1.227193,-1.874948,0.311049,-1.531404,0.028911,-1.158472,0.240033,0
-0.445335,3.027137,0.869577,0.012927,-1.180934,0.364599,-0.257883,-0.116014,-0.257476,-1.737074,0
0.663603,-0.979909,0.978916,-0.526741,0.987403,-0.377258,-2.491811,-0.135534,-0.313963,0.616378,0
-1.673351,-0.431442,-1.739639,-2.477773,0.190698,-0.009915,0.839973,0.230439,0.118545,0.809299,0
-0.170319,-0.999288,-0.941624,0.12678,-0.726765,0.604373,-1.836447,-0.14334,0.620559,0.053299,0
-0.587911,0.154898,-0.099339,0.402281,-1.731178,-0.15125,-1.228389,-1.083375,-0.893328,0.495079,0
0.140568,-0.119837,0.006585,-0.770388,-0.109108,0.855611,0.806418,0.985428,2.308582,1.230883,0
0.321569,0.736055,-1.181339,-0.181938,-1.64381,-0.074573,0.297786,-0.105157,-0.972503,0.076677,1
1.487591,2.352002,-0.120163,-0.255005,0.94115,-1.614242,-0.515664,-0.800302,0.264645,0.415986,0
0.695563,-0.058299,-0.736225,0.158695,-0.298465,-1.260588,-1.893167,-0.510357,-1.797273,-0.626064,0
0.101952,1.405714,-2.197682,-1.181859,-0.036149,-0.963017,0.703427,1.323989,-0.129538,-0.747831,1
0.457362,0.063537,0.078479,-1.115476,-0.105532,-0.387887,1.782662,-0.674335,-0.564438,0.29117,0
1.349573,1.123003,-1.212878,0.519043,-1.015541,0.07044,-0.961446,0.124267,0.750295,0.037475,0
-0.598867,0.090427,-0.312546,-0.340334,2.349803,0.615085,1.046911,0.685235,0.073563,0.19265,1
1.160243,0.080177,-0.159497,0.919799,0.255396,1.53117,-0.194259,2.311096,0.47725,1.930606,1
-0.705494,-1.395272,-1.731839,-0.124537,-1.694108,0.328458,1.38356,-0.661704,0.049824,-1.452375,0
-0.568192,0.370175,1.212789,0.389712,-0.415601,-1.994842,1.677987,1.010782,0.35,-1.217461,1
0.150213,-0.361001,-0.233899,2.580272,0.944638,1.106906,-0.091569,-0.741168,-0.849041,-0.535588,0
-0.462913,-0.923362,0.746957,0.395818,2.167607,-0.751565,1.275879,0.117038,-0.149336,1.478437,1
0.96623,-0.117447,-1.043935,2.255803,1.20398,0.993334,0.622817,-0.319129,-1.798009,-1.1262,1
-1.73293,1.389062,-1.251156,1.177612,-2.26734,0.029384,0.683983,-0.031144,-0.410438,0.034198,1
-0.979599,-0.118584,-0.335468,0.474751,-1.707151,-0.553235,-0.379603,0.482646,0.904185,-0.045193,0
0.044425,0.550436,0.959721,0.430439,0.179056,-1.526538,1.419513,-0.987813,-0.506496,1.566612,1
0.336246,1.646966,0.254694,-1.09032,1.27241,-1.094878,-0.243181,-1.117025,-1.051704,-0.067384,0
-2.080466,-0.095462,-0.339757,-0.532222,1.968859,0.392774,0.010425,0.347763,0.51091,-1.236739,1
0.965733,0.714231,-0.435199,0.139813,-1.317276,-0.634388,0.485665,-1.594257,-1.66311,1.522694,0
-0.655557,0.575579,0.590091,0.730972,-0.024238,-1.628732,2.58516,-1.044396,0.743651,-0.026314,0
-0.273614,0.264158,1.580814,0.421055,1.447941,0.877842,-2.321372,-0.919191,-0.257881,-0.484356,1
-1.050799,1.175376,0.795754,2.477746,-0.919982,-0.704645,0.013629,-1.595245,-0.811273,0.190623,1
-0.10412,1.237128,-1.020187,-1.742809,-0.581669,0.81678,-1.321545,0.820329,-0.212926,-0.227619,0
-0.652475,1.460886,0.732465,-1.670987,-0.095312,0.986547,-0.261291,1.549444,-1.803351,0.28249,0
-0.842039,0.143116,-0.441941,1.692746,-0.102345,0.85097,0.610105,-0.889487,-1.229318,-0.072214,1
0.082968,0.896445,0.630554,-0.998097,-0.290304,-2.191711,-0.3236,-0.039981,-0.140645,-1.224997,0
0.527416,-0.623225,0.8036,1.001725,0.26577,0.42894,0.400546,-1.731911,-0.792664,-0.279701,2
0.281033,0.619835,-0.521557,-1.142823,-0.077091,1.31744,-1.067625,0.035464,1.124465,1.136243,1
-0.678485,-0.419058,0.781049,1.203113,-1.017989,-0.229748,1.043185,0.347886,0.412663,-0.220204,2
-1.449411,-1.991032,-1.238742,-1.249587,-0.639791,0.451371,-0.632948,-0.238493,1.414936,0.12517,0
1.687575,0.474461,0.938549,-0.468905,0.065355,2.230773,-1.357281,-1.359811,0.362374,-0.604941,1
0.014297,0.044488,0.506514,-1.165817,0.715126,0.797172,-0.734752,-0.824861,-0.457139,-1.371712,0
-0.143519,0.318341,-1.160588,0.672478,-0.688748,-0.992068,0.376354,0.298782,-0.842783,0.022812,1
-0.278309,-0.842743,0.187439,-0.770873,-1.121319,0.610734,-0.5692,2.287541,-0.802823,0.85824,0
-1.738147,0.519124,-0.134382,-1.752723,-1.329721,-0.364257,0.027673,-1.187403,-0.588197,0.655123,0
1.595381,-1.13407,-0.572849,-0.475115,-0.596503,-1.173729,0.025605,-2.238519,1.152878,0.167996,0
